ID (frame),Elapsed Time,Angle left eye,Angle right eye,Block seen,Reaction time block,On Target
250,0.01699907,32.87408,34.15159,,,Looking at Target
251,0.01605017,32.74415,34.09336,,,Looking at Target
252,0.01656695,32.68491,34.127,,,Looking at Target
253,0.01736498,32.61525,34.23111,,,Looking at Target
254,0.01599282,32.59072,34.19909,,,Looking at Target
255,0.01634235,32.59364,34.21167,,,Looking at Target
256,0.01665091,32.65109,33.86518,,,Looking at Target
257,0.01648264,32.66473,34.00322,,,Looking at Target
258,0.01656592,32.66098,33.99905,,,Looking at Target
259,0.01693115,32.65961,34.0171,,,Looking at Target
260,0.0162024,32.68655,34.14371,,,Looking at Target
261,0.01678608,32.7359,34.17341,,,Looking at Target
262,0.01634747,32.78035,34.21131,,,Looking at Target
263,0.01665603,32.81993,33.93612,,,Looking at Target
264,0.01700385,32.87102,33.93415,,,Looking at Target
265,0.01603993,32.93161,34.19924,,,Looking at Target
266,0.01656695,33.02805,34.28488,,,Looking at Target
267,0.01656626,33.16313,34.36066,,,Looking at Target
268,0.0167854,33.36309,34.44461,,,Looking at Target
269,0.01634815,33.49527,34.67428,,,Looking at Target
270,0.0166417,33.63105,34.75012,,,Looking at Target
271,0.01649185,33.70943,34.86621,,,Looking at Target
272,0.01656626,33.76348,34.96083,,,Looking at Target
273,0.01656729,33.89062,35.08514,,,Looking at Target
274,0.01656729,34.00071,35.16487,TRUE,0.7661447,Looking at Target
275,0.01677823,34.06691,35.2467,,,Not looking at Target
276,0.01635464,34.09814,35.29906,,,Not looking at Target
277,0.01663589,34.06159,35.09306,,,Not looking at Target
278,0.01700488,34.07792,35.08585,,,Not looking at Target
279,0.0160587,34.12329,35.13228,,,Not looking at Target
280,0.01691852,34.09902,35.20183,,,Not looking at Target
281,0.01700249,34.15079,35.04131,,,Not looking at Target
282,0.01599214,34.21619,34.59501,,,Not looking at Target
283,0.01699464,30.25102,28.57116,,,Not looking at Target
284,0.01599351,21.02486,20.97648,,,Not looking at Target
285,0.01699498,16.26033,16.33145,,,Not looking at Target
286,0.01607133,16.16512,13.75973,,,Not looking at Target
287,0.0169192,18.55366,16.76053,,,Not looking at Target
288,0.01621401,22.86512,21.49984,,,Not looking at Target
289,0.01677482,27.08225,25.25292,,,Not looking at Target
290,0.01699293,27.86264,25.59214,,,Not looking at Target
