ID (frame),Elapsed Time,Angle left eye,Angle right eye,Block seen,Reaction time block,On Target
501,0.01656627,67.1134,67.2599,,,Not looking at Target
502,0.01656764,67.01063,67.17924,,,Not looking at Target
503,0.01656627,66.86007,67.15236,,,Not looking at Target
504,0.01656662,66.82987,67.13163,,,Not looking at Target
505,0.01674104,66.83645,67.0223,,,Not looking at Target
506,0.01697383,66.84352,67.02441,,,Not looking at Target
507,0.01598976,66.94321,67.02744,,,Not looking at Target
508,0.01656286,66.94179,67.02206,,,Not looking at Target
509,0.01687279,66.94017,67.01674,,,Not looking at Target
510,0.01626078,66.90115,67.02577,,,Not looking at Target
511,0.01668199,66.83565,67.04129,,,Not looking at Target
512,0.01649733,66.86593,67.06102,,,Not looking at Target
513,0.01651951,66.86755,67.07857,,,Not looking at Target
514,0.01690181,66.89865,67.20024,,,Not looking at Target
515,0.01623211,66.91288,67.25449,,,Not looking at Target
516,0.01671476,66.85542,67.23858,,,Not looking at Target
517,0.01701308,66.84517,67.23119,,,Not looking at Target
518,0.01597133,66.83569,67.22967,,,Not looking at Target
519,0.01694652,66.79517,67.19112,,,Not looking at Target
520,0.01618671,66.79066,67.18139,,,Not looking at Target
521,0.0165673,66.7612,67.17544,,,Not looking at Target
522,0.01716566,66.65701,67.16138,,,Not looking at Target
523,0.01596792,66.56373,67.13719,,,Not looking at Target
524,0.01699567,66.56313,67.12346,,,Not looking at Target
525,0.01613688,66.57578,67.10556,,,Not looking at Target
526,0.01678678,66.48882,67.11763,,,Not looking at Target
527,0.0163468,66.5112,67.14172,,,Not looking at Target
528,0.0166127,66.53532,67.14984,,,Not looking at Target
529,0.01695847,66.57453,67.22874,,,Not looking at Target
530,0.01612903,67.99931,70.09332,,,Not looking at Target
531,0.01656593,68.67551,70.62025,,,Not looking at Target
532,0.01674855,68.69516,70.65905,,,Not looking at Target
533,0.01638503,68.93997,70.54454,,,Not looking at Target
534,0.01656798,69.21972,70.49956,,,Not looking at Target
535,0.01656662,69.328,70.65173,,,Not looking at Target
536,0.01656662,69.34957,70.93704,,,Not looking at Target
537,0.01656627,69.33034,70.91232,,,Not looking at Target
538,0.01656593,69.15083,70.81585,,,Not looking at Target
539,0.01660007,69.12189,70.69554,,,Not looking at Target
540,0.01653385,69.12506,70.6856,,,Not looking at Target
541,0.01656662,69.1412,70.69462,,,Not looking at Target
542,0.01656696,69.14604,70.69684,,,Not looking at Target
543,0.01670349,69.16577,70.70808,,,Not looking at Target
544,0.01646763,69.17918,70.71895,,,Not looking at Target
545,0.01697587,69.19543,70.58326,,,Not looking at Target
546,0.01611913,69.1641,70.60123,,,Not looking at Target
547,0.01656662,69.12012,70.61495,,,Not looking at Target
548,0.0165673,69.14095,70.69253,,,Not looking at Target
549,0.01715303,69.12117,70.87008,,,Not looking at Target
550,0.01645841,69.12762,70.99703,,,Not looking at Target
551,0.01608773,69.22246,71.01813,,,Not looking at Target
552,0.01737319,69.22256,71.18131,,,Looking at Target
553,0.01596211,69.28141,76.78654,,,Not looking at Target
554,0.01636421,eye closed,eye closed,,,Not looking at Target
555,0.01660519,eye closed,eye closed,,,Not looking at Target
556,0.01652805,eye closed,eye closed,,,Not looking at Target
557,0.01689566,eye closed,eye closed,,,Not looking at Target
558,0.01647548,eye closed,eye closed,,,Not looking at Target
559,0.01632939,eye closed,eye closed,,,Not looking at Target
560,0.01662669,eye closed,eye closed,,,Not looking at Target
561,0.01698885,69.76627,72.50134,,,Not looking at Target
562,0.01644305,69.76526,72.54745,,,Looking at Target
563,0.0164765,69.94479,72.56634,,,Looking at Target
564,0.01629765,70.07604,72.5928,,,Looking at Target
565,0.01664785,70.10274,72.52031,,,Looking at Target
566,0.01697622,70.11649,72.52135,,,Looking at Target
567,0.01607646,70.09804,72.50991,,,Looking at Target
568,0.01656662,70.05049,72.48916,,,Looking at Target
569,0.01656662,69.98042,72.45737,,,Looking at Target
570,0.01656627,69.89265,72.43917,,,Looking at Target
571,0.01662601,69.81635,72.41887,,,Looking at Target
572,0.01694993,69.72558,72.37285,,,Looking at Target
573,0.01612493,69.71268,72.25842,,,Looking at Target
574,0.01682364,69.69334,72.32847,,,Looking at Target
575,0.01630891,69.67846,72.40359,,,Looking at Target
576,0.0166342,69.6914,72.43755,,,Looking at Target
577,0.01697656,69.69312,72.50339,,,Looking at Target
578,0.01608977,69.67744,72.48816,,,Looking at Target
579,0.01685402,69.64338,72.47797,,,Looking at Target
580,0.01628058,69.57366,72.44547,,,Looking at Target
581,0.01665263,69.54056,72.3311,,,Looking at Target
582,0.01647855,69.51284,72.26191,,,Looking at Target
583,0.01656696,69.47331,72.23105,,,Looking at Target
584,0.01687791,69.44724,72.21237,,,Looking at Target
585,0.01625566,69.43486,72.17772,,,Looking at Target
586,0.01668813,69.40336,72.14944,,,Looking at Target
587,0.01644544,69.42397,72.1412,,,Looking at Target
588,0.01656593,69.43482,72.14357,,,Looking at Target
589,0.01691136,69.45552,72.12178,,,Looking at Target
590,0.01647616,69.48397,72.04365,,,Looking at Target
591,0.01631369,69.49628,72.05492,,,Looking at Target
592,0.01656696,69.51827,72.0706,,,Looking at Target
593,0.01703595,69.48766,72.09155,,,Looking at Target
594,0.01609626,69.4915,72.38058,,,Looking at Target
595,0.01688133,69.48757,72.52415,,,Looking at Target
596,0.01625225,69.4884,72.5105,,,Looking at Target
597,0.0165673,69.46283,72.55963,,,Looking at Target
598,0.01656696,69.44274,72.50993,,,Looking at Target
599,0.01656559,69.42156,72.46342,,,Looking at Target
600,0.01656627,69.40295,72.43407,,,Looking at Target
601,0.01656662,69.39729,72.41666,,,Looking at Target
602,0.01656764,69.38361,72.40726,,,Looking at Target
603,0.01661952,69.36401,72.37276,TRUE,0,Looking at Target
604,0.01698919,69.32361,72.36314,,,Not looking at Target
605,0.01609012,69.30442,72.37718,,,Not looking at Target
606,0.01684275,69.28977,72.33887,,,Not looking at Target
607,0.01629082,69.30935,72.529,,,Not looking at Target
608,0.01656662,69.33778,72.41904,,,Not looking at Target
609,0.01656696,65.81247,76.10699,,,Not looking at Target
610,0.01656764,eye closed,eye closed,,,Not looking at Target
611,0.01656627,eye closed,eye closed,,,Not looking at Target
612,0.01656593,eye closed,eye closed,,,Not looking at Target
613,0.01667379,eye closed,eye closed,,,Not looking at Target
614,0.01697895,eye closed,eye closed,,,Not looking at Target
615,0.01604813,eye closed,eye closed,,,Not looking at Target
616,0.01689464,eye closed,eye closed,,,Not looking at Target
617,0.01647138,eye closed,eye closed,,,Not looking at Target
618,0.01633383,eye closed,eye closed,,,Not looking at Target
619,0.01661713,68.54926,71.63797,,,Not looking at Target
620,0.01651576,68.50555,71.58696,,,Not looking at Target
621,0.01656832,68.4612,71.53484,,,Not looking at Target
622,0.01656559,68.52727,71.14473,,,Not looking at Target
623,0.0165673,68.52689,71.16468,,,Not looking at Target
624,0.01666253,68.56809,71.21003,,,Not looking at Target
625,0.01647138,68.58198,71.26723,,,Not looking at Target
626,0.01656559,68.60239,71.33906,,,Not looking at Target
627,0.01686835,68.61121,71.34832,,,Not looking at Target
628,0.01626488,68.60149,71.34506,,,Not looking at Target
629,0.0166813,64.38558,66.24287,,,Not looking at Target
630,0.01645227,58.88583,55.89194,,,Not looking at Target
631,0.01656559,53.5288,47.98843,,,Not looking at Target
632,0.01656627,49.87327,44.81819,,,Looking at Target
633,0.0165673,48.05003,43.26251,,,Looking at Target
634,0.01656627,47.98125,43.59494,,,Looking at Target
635,0.01712094,47.81089,43.64428,,,Looking at Target
636,0.01601331,47.61136,43.87199,,,Looking at Target
637,0.01656593,47.64771,43.89837,,,Looking at Target
638,0.0165673,47.73959,44.0013,,,Looking at Target
639,0.01656559,47.85389,44.28263,,,Looking at Target
640,0.0165673,47.90303,44.67266,,,Looking at Target
641,0.01705882,47.95914,44.7903,,,Looking at Target
642,0.01607441,47.86608,44.84597,,,Looking at Target
643,0.01687655,47.89956,44.86369,,,Looking at Target
644,0.01625737,48.17194,44.92061,,,Looking at Target
645,0.01669018,48.1752,44.92215,,,Looking at Target
646,0.01648777,48.1718,44.78607,,,Looking at Target
647,0.0165219,48.1846,44.77407,,,Looking at Target
648,0.01691512,48.20312,44.72262,,,Looking at Target
649,0.0162188,48.21786,44.72761,,,Looking at Target
650,0.01672431,48.23261,44.75642,,,Looking at Target
651,0.01697314,48.24511,44.78061,,,Looking at Target
652,0.01600376,48.26981,44.7728,,,Looking at Target
653,0.01694618,48.26702,44.79075,,,Looking at Target
654,0.01618705,48.20772,44.78658,,,Looking at Target
655,0.01656627,48.09035,44.71085,,,Looking at Target
656,0.01656559,48.08744,44.69417,,,Looking at Target
657,0.01708442,48.05927,44.64249,,,Looking at Target
658,0.01604847,48.06276,44.6464,,,Looking at Target
659,0.0165673,48.07225,44.6079,,,Looking at Target
660,0.01679292,48.07992,44.64907,,,Looking at Target
661,0.01634031,48.03227,44.63073,,,Looking at Target
662,0.01712026,48.02983,44.62186,,,Looking at Target
663,0.01601195,47.99021,44.59878,,,Looking at Target
664,0.01693321,47.64093,44.59375,,,Looking at Target
665,0.0164649,47.55418,44.54196,,,Looking at Target
666,0.01646865,47.5499,44.52594,,,Looking at Target
667,0.01640073,47.51057,44.44664,,,Looking at Target
668,0.01657242,47.49179,44.44213,,,Looking at Target
669,0.01656115,47.50546,44.43636,,,Looking at Target
670,0.01735953,47.49205,44.36934,,,Looking at Target
671,0.0157737,47.50547,44.38833,,,Looking at Target
672,0.01656627,47.50882,44.45819,,,Looking at Target
673,0.01658095,47.50423,44.47286,TRUE,0,Looking at Target
674,0.01655331,47.48478,44.47554,,,Not looking at Target
675,0.01689225,47.28082,44.47369,,,Not looking at Target
676,0.01697451,47.266,44.46639,,,Not looking at Target
677,0.01597474,47.22021,44.44345,,,Not looking at Target
678,0.01642599,47.21653,44.42662,,,Not looking at Target
679,0.01656627,49.00314,46.53242,,,Not looking at Target
680,0.01694447,49.0732,47.19267,,,Not looking at Target
681,0.01618842,49.22332,47.218,,,Not looking at Target
682,0.01675196,49.65786,47.1843,,,Not looking at Target
683,0.01696461,49.68187,47.1675,,,Not looking at Target
684,0.01598396,49.64777,47.22556,,,Not looking at Target
685,0.0169629,49.60189,47.20319,,,Not looking at Target
686,0.01616999,49.5771,47.16011,,,Not looking at Target
687,0.01678746,49.57567,47.16023,,,Not looking at Target
688,0.01634475,49.57318,47.17011,,,Not looking at Target
689,0.01660348,49.56055,47.0934,,,Not looking at Target
690,0.01653009,49.45467,47.09605,,,Not looking at Target
691,0.0174022,44.5493,44.23901,,,Not looking at Target
692,0.01573171,43.41099,41.58631,,,Not looking at Target
693,0.01671544,43.51336,41.63093,,,Looking at Target
694,0.01641745,43.64213,41.55669,,,Looking at Target
695,0.01656593,43.74258,41.63425,,,Looking at Target
696,0.01656798,43.67672,41.65951,,,Looking at Target
697,0.01656662,43.71051,41.68744,,,Looking at Target
698,0.01656627,43.38091,41.72564,,,Looking at Target
699,0.01665639,43.2869,41.79161,,,Looking at Target
700,0.0164765,43.26143,41.78093,,,Looking at Target
701,0.01656696,43.23472,41.9733,,,Looking at Target
702,0.01656832,43.22358,41.87598,,,Looking at Target
703,0.01680077,43.25707,42.34946,,,Looking at Target
704,0.01645705,43.94034,42.65315,,,Looking at Target
705,0.01647275,42.07506,46.04645,,,Looking at Target
706,0.01653487,eye closed,eye closed,,,Not looking at Target
707,0.01693287,eye closed,eye closed,,,Not looking at Target
708,0.01620071,eye closed,eye closed,,,Not looking at Target
709,0.01672363,eye closed,eye closed,,,Not looking at Target
710,0.0164765,eye closed,eye closed,,,Not looking at Target
711,0.0165004,eye closed,eye closed,,,Not looking at Target
712,0.0165673,eye closed,eye closed,,,Not looking at Target
713,0.01656593,eye closed,40.45732,,,Not looking at Target
714,0.0167779,41.58034,40.44075,,,Looking at Target
715,0.01645363,41.15943,40.14434,,,Looking at Target
716,0.01647275,41.11784,40.1589,,,Looking at Target
717,0.01656252,41.10411,40.14772,,,Looking at Target
718,0.0165673,41.07344,40.01106,,,Looking at Target
719,0.01678917,41.05179,39.97337,,,Looking at Target
720,0.01634134,41.03319,39.97112,,,Looking at Target
721,0.01660792,41.01736,39.76027,,,Looking at Target
722,0.01697314,41.02134,39.70115,,,Looking at Target
723,0.01611947,41.02142,39.70084,,,Looking at Target
724,0.0165673,41.0033,39.70448,,,Looking at Target
725,0.01674684,41.01271,39.71531,,,Looking at Target
726,0.01638605,40.96353,39.73834,,,Looking at Target
727,0.01656662,40.95002,39.67707,,,Looking at Target
728,0.01656662,40.94623,39.63778,,,Looking at Target
729,0.01686289,40.96367,39.63096,,,Looking at Target
730,0.01696905,40.92788,39.58815,,,Looking at Target
731,0.01597816,40.93244,39.54552,,,Looking at Target
732,0.01647753,40.94321,39.5243,,,Looking at Target
733,0.01654648,40.9416,39.50924,,,Looking at Target
734,0.0168943,40.93172,39.5061,,,Looking at Target
735,0.01648709,40.94795,39.51861,,,Looking at Target
736,0.01631983,40.9547,39.55361,,,Looking at Target
737,0.01662874,40.946,39.56593,,,Looking at Target
738,0.01650313,40.9405,39.55653,,,Looking at Target
739,0.01656662,40.92012,39.53009,,,Looking at Target
740,0.01683798,40.86243,39.48507,,,Looking at Target
741,0.01629594,40.7974,39.45433,,,Looking at Target
742,0.01666151,40.72515,39.41558,,,Looking at Target
743,0.01647172,40.68089,39.40066,,,Looking at Target
744,0.01656559,40.66123,39.39643,,,Looking at Target
745,0.01656627,40.65633,39.43313,,,Looking at Target
746,0.01656696,40.60196,39.47535,,,Looking at Target
747,0.01669803,40.60877,39.52906,,,Looking at Target
748,0.01645841,40.62014,39.55891,,,Looking at Target
749,0.01697314,40.64055,39.59562,,,Looking at Target
750,0.01613654,40.64283,39.63601,TRUE,0,Looking at Target
751,0.01656696,40.65058,39.634,,,Not looking at Target
752,0.01673865,40.61631,39.65149,,,Not looking at Target
753,0.01648436,40.62749,39.67557,,,Not looking at Target
754,0.01693696,40.62004,39.69558,,,Not looking at Target
755,0.01610718,40.61775,39.70688,,,Not looking at Target
756,0.01684275,40.61708,39.71619,,,Not looking at Target
757,0.01699055,40.6198,39.71675,,,Not looking at Target
758,0.01586688,40.62607,39.73163,,,Not looking at Target
759,0.01657583,40.63562,39.7376,,,Not looking at Target
760,0.01655808,40.64328,39.75032,,,Not looking at Target
761,0.01656696,40.63286,39.74887,,,Not looking at Target
762,0.01679838,40.60009,39.73987,,,Not looking at Target
763,0.01645773,40.57537,39.67818,,,Not looking at Target
764,0.01649289,40.55334,39.65096,,,Not looking at Target
765,0.01651712,40.52328,39.64014,,,Not looking at Target
766,0.01742302,40.5004,39.63047,,,Not looking at Target
767,0.01599488,40.48564,39.62822,,,Not looking at Target
768,0.01628228,40.42205,39.64738,,,Not looking at Target
769,0.01663044,40.43459,39.66214,,,Not looking at Target
770,0.01650245,40.46203,39.72792,,,Not looking at Target
771,0.01694584,40.60707,41.33783,,,Not looking at Target
772,0.01618842,47.60256,48.43393,,,Not looking at Target
773,0.01656525,54.44921,56.17336,,,Not looking at Target
774,0.01670178,60.23959,64.22679,,,Not looking at Target
775,0.01643316,64.48072,70.23331,,,Not looking at Target
776,0.01697826,67.00627,74.32005,,,Not looking at Target
777,0.01615326,67.87752,76.51646,,,Looking at Target
778,0.01679463,68.97655,77.12682,,,Looking at Target
779,0.0169967,69.15612,76.90337,,,Looking at Target
780,0.01590887,69.1795,76.64383,,,Looking at Target
781,0.01656662,69.37909,76.51485,,,Looking at Target
782,0.01656662,69.55569,76.43651,,,Looking at Target
783,0.01656662,69.8131,76.15843,,,Looking at Target
784,0.01656764,69.9427,75.92656,,,Looking at Target
785,0.0166441,69.98978,75.58781,,,Looking at Target
786,0.01648879,70.01794,75.46541,,,Looking at Target
787,0.01656662,70.03143,74.87449,,,Looking at Target
788,0.01656662,70.03218,74.86465,,,Looking at Target
789,0.01656662,70.00379,74.81948,,,Looking at Target
790,0.01670793,69.95909,74.86848,,,Looking at Target
791,0.01645432,69.91913,74.8497,,,Looking at Target
792,0.01695915,69.86053,74.82638,,,Looking at Target
793,0.01614575,69.80665,74.80949,,,Looking at Target
794,0.01682193,69.7221,74.80436,,,Looking at Target
795,0.01631096,69.67341,74.84951,,,Looking at Target
796,0.01713391,69.66011,74.84632,,,Looking at Target
797,0.01600034,69.63081,74.8261,,,Looking at Target
798,0.01656627,69.5935,74.80441,,,Looking at Target
799,0.0168349,69.56782,74.78523,,,Looking at Target
800,0.01629799,69.5498,74.77119,,,Looking at Target
801,0.01665809,69.58424,74.75566,,,Looking at Target
802,0.01696802,69.56664,74.75108,,,Looking at Target
803,0.01607339,69.54055,74.7622,,,Looking at Target
804,0.01656764,69.5333,74.74296,,,Looking at Target
805,0.01677449,69.51019,74.7184,,,Looking at Target
806,0.01647685,69.48027,74.70261,,,Looking at Target
807,0.01644817,69.46008,74.6907,,,Looking at Target
808,0.01656627,69.46314,74.69198,,,Looking at Target
809,0.01690556,69.43586,74.73971,,,Looking at Target
810,0.01697144,69.39851,74.96674,,,Looking at Target
811,0.01582387,69.33427,74.95102,,,Looking at Target
812,0.01662294,69.31194,74.91338,,,Looking at Target
813,0.01651064,69.27839,74.91148,,,Looking at Target
814,0.01656593,69.28053,74.99419,,,Looking at Target
815,0.01688406,69.28808,75.01911,,,Looking at Target
816,0.0162502,69.27985,75.0023,,,Looking at Target
817,0.01656627,69.31779,75.00157,,,Looking at Target
818,0.01656764,69.33747,74.90936,TRUE,0,Looking at Target
819,0.01748685,69.35247,74.89455,,,Not looking at Target
820,0.0156457,69.36037,74.88598,,,Not looking at Target
821,0.01656696,69.3756,74.88892,,,Not looking at Target
822,0.01669189,69.39127,74.88686,,,Not looking at Target
823,0.01647446,69.41117,74.84485,,,Not looking at Target
824,0.01653385,69.45902,74.85465,,,Not looking at Target
825,0.01691614,69.48592,74.85329,,,Not looking at Target
826,0.01696871,69.51595,74.87814,,,Not looking at Target
827,0.01581398,69.54836,74.89349,,,Not looking at Target
828,0.01713289,69.5755,74.91508,,,Not looking at Target
829,0.016,69.59366,74.92806,,,Not looking at Target
830,0.01656832,69.60355,74.93597,,,Not looking at Target
831,0.01656525,69.60282,74.95451,,,Not looking at Target
832,0.01656662,69.58874,74.93462,,,Not looking at Target
833,0.01668096,69.55487,74.90774,,,Not looking at Target
834,0.0169827,69.51701,74.8709,,,Not looking at Target
835,0.01698202,69.4818,74.83194,,,Not looking at Target
836,0.01596928,69.45496,74.81661,,,Not looking at Target
837,0.01621811,69.49624,74.84681,,,Not looking at Target
838,0.0167308,69.48756,74.84039,,,Not looking at Target
839,0.01695778,69.51099,74.83685,,,Not looking at Target
840,0.01601297,68.76964,73.55409,,,Not looking at Target
841,0.01693457,65.9304,68.07317,,,Not looking at Target
842,0.01647309,63.26677,62.21873,,,Not looking at Target
843,0.0162915,61.34248,59.89182,,,Not looking at Target
844,0.01664615,57.24589,54.86909,,,Not looking at Target
845,0.01697041,56.85789,54.32393,,,Not looking at Target
846,0.01647446,56.87389,54.30682,,,Not looking at Target
847,0.01617681,56.76812,54.05977,,,Not looking at Target
848,0.01656662,56.76546,53.9672,,,Not looking at Target
849,0.0166895,56.77424,53.98284,,,Not looking at Target
850,0.01646114,56.81198,53.75957,,,Not looking at Target
851,0.01654818,55.09274,52.30888,,,Not looking at Target
852,0.01690931,51.17603,46.73006,,,Not looking at Target
853,0.01622494,50.33433,45.02183,,,Looking at Target
854,0.01656696,50.2459,44.64083,,,Looking at Target
855,0.01711719,50.1916,44.78757,,,Not looking at Target
856,0.01601502,50.17373,44.96785,,,Looking at Target
857,0.01656832,50.18201,45.02354,,,Looking at Target
858,0.01656423,50.20933,44.91141,,,Looking at Target
859,0.01674513,50.25367,44.97065,,,Looking at Target
860,0.01638946,50.31941,45.04707,,,Looking at Target
861,0.01656627,50.3996,45.1408,,,Looking at Target
862,0.01656696,50.50141,45.25341,,,Looking at Target
863,0.01656559,50.58734,45.34944,,,Looking at Target
864,0.01678917,50.68589,45.45424,,,Looking at Target
865,0.01646183,50.74358,45.70571,,,Looking at Target
866,0.01644954,50.75967,45.73853,,,Looking at Target
867,0.01656696,50.7376,45.81556,,,Looking at Target
868,0.01691239,50.65124,45.71637,,,Looking at Target
869,0.01622187,50.56054,45.60661,,,Looking at Target
870,0.01656593,50.49269,45.5841,,,Looking at Target
871,0.01712504,50.399,45.55455,,,Looking at Target
872,0.01600854,50.32392,45.528,,,Looking at Target
873,0.0165673,50.26973,45.52483,,,Looking at Target
874,0.01735544,50.2471,45.51839,,,Looking at Target
875,0.01597645,50.22496,45.56056,,,Looking at Target
876,0.01636762,50.21339,45.57407,,,Looking at Target
877,0.0165789,50.18277,45.53929,,,Looking at Target
878,0.01655501,50.17188,45.53739,,,Looking at Target
879,0.01656627,50.12482,45.53797,,,Looking at Target
880,0.01680111,50.09545,45.54498,,,Looking at Target
881,0.01645739,50.04957,45.4975,,,Looking at Target
882,0.01697144,49.9981,45.44601,,,Looking at Target
883,0.01603653,49.92556,45.42509,,,Looking at Target
884,0.0165673,49.87796,45.36443,,,Looking at Target
885,0.01681954,49.83968,45.29529,,,Looking at Target
886,0.01647514,49.77121,45.2704,,,Looking at Target
887,0.01647172,49.71481,45.27733,,,Looking at Target
888,0.01697314,49.3574,45.24625,,,Looking at Target
889,0.01609182,49.33985,45.14221,,,Looking at Target
890,0.01735339,49.31959,45.16773,,,Looking at Target
891,0.01578053,49.30053,45.18466,,,Looking at Target
892,0.01716566,49.28563,45.18049,,,Looking at Target
893,0.01596689,49.23344,45.17471,,,Looking at Target
894,0.0165673,49.13332,45.14872,,,Looking at Target
895,0.01656627,49.11262,45.10966,,,Looking at Target
896,0.01679531,49.08831,45.08776,TRUE,0,Looking at Target
897,0.01697519,49.05435,45.05631,,,Not looking at Target
898,0.01593105,48.85514,45.02305,,,Not looking at Target
899,0.01701274,48.77142,45.01287,,,Not looking at Target
900,0.01649084,48.68879,44.98849,,,Not looking at Target
901,0.01645637,48.68541,44.96661,,,Not looking at Target
902,0.0164748,48.65022,44.94874,,,Not looking at Target
903,0.01639766,48.62974,44.93119,,,Not looking at Target
904,0.01656662,48.61542,44.94748,,,Not looking at Target
905,0.01656696,48.60493,44.95689,,,Not looking at Target
906,0.01656593,48.60629,44.95134,,,Not looking at Target
907,0.01656764,48.59509,44.94998,,,Not looking at Target
908,0.01656627,48.58732,44.92185,,,Not looking at Target
909,0.0166028,48.57124,44.90703,,,Not looking at Target
910,0.01653112,48.53828,44.88306,,,Not looking at Target
911,0.01656593,48.5002,44.87856,,,Not looking at Target
912,0.01656764,48.47927,44.8782,,,Not looking at Target
913,0.01656525,47.74015,44.80624,,,Not looking at Target
914,0.0165673,45.59566,42.97702,,,Not looking at Target
915,0.01656593,43.94841,41.80484,,,Looking at Target
916,0.01656696,43.90162,41.58608,,,Looking at Target
917,0.0165673,43.99086,41.27106,,,Looking at Target
918,0.01656593,43.98837,41.25158,,,Looking at Target
919,0.01656662,43.98519,41.24871,,,Looking at Target
920,0.01705745,44.00235,41.27642,,,Looking at Target
921,0.01607612,44.04837,41.37298,,,Looking at Target
922,0.01656662,44.11583,41.40298,,,Looking at Target
923,0.01656662,44.21483,41.46695,,,Looking at Target
924,0.01668574,44.29856,41.53773,,,Looking at Target
925,0.01644783,44.41303,41.68904,,,Looking at Target
926,0.01699909,44.5922,42.03861,,,Looking at Target
927,0.0169967,35.78127,44.9356,,,Looking at Target
928,0.01570475,42.56921,49.98007,,,Not looking at Target
929,0.01672226,eye closed,eye closed,,,Not looking at Target
930,0.01696939,eye closed,eye closed,,,Not looking at Target
931,0.01600717,eye closed,eye closed,,,Not looking at Target
932,0.01656662,eye closed,eye closed,,,Not looking at Target
933,0.01686835,eye closed,eye closed,,,Not looking at Target
934,0.01626624,eye closed,eye closed,,,Not looking at Target
935,0.01666151,eye closed,eye closed,,,Not looking at Target
936,0.01647138,42.14732,39.69579,,,Not looking at Target
937,0.01656696,41.81905,39.67359,,,Looking at Target
938,0.01688303,41.39969,39.63744,,,Looking at Target
939,0.01696802,43.49769,41.69114,,,Looking at Target
940,0.01584811,44.38685,42.36827,,,Looking at Target
941,0.01656696,44.45778,42.47502,,,Looking at Target
942,0.01656696,44.65045,42.58399,,,Looking at Target
943,0.0165673,44.78392,42.61271,,,Looking at Target
944,0.01656525,44.81002,42.69107,,,Looking at Target
945,0.01656696,44.62788,42.64433,,,Looking at Target
946,0.01664512,44.75598,42.62559,,,Looking at Target
947,0.01697622,44.77033,42.66014,,,Looking at Target
948,0.01607885,44.76025,42.6815,,,Looking at Target
949,0.01687723,44.70414,42.68992,,,Looking at Target
950,0.01695096,44.67357,42.83224,,,Looking at Target
951,0.01647275,44.34111,43.02055,,,Looking at Target
952,0.01647172,44.37292,43.09478,,,Looking at Target
953,0.01606042,44.37518,43.21096,,,Looking at Target
954,0.01656696,44.50893,43.53115,,,Not looking at Target
955,0.0168035,44.47815,43.4913,,,Not looking at Target
956,0.01633075,44.43751,43.47251,,,Not looking at Target
957,0.01663966,44.38758,43.3844,,,Not looking at Target
958,0.01649357,44.3894,43.38437,,,Not looking at Target
959,0.01694857,44.38776,43.35732,,,Not looking at Target
960,0.01618432,44.40539,43.25713,,,Not looking at Target
961,0.01656696,44.42525,43.25566,,,Not looking at Target
962,0.01664308,44.45673,43.27007,,,Not looking at Target
963,0.01648947,44.49199,43.30615,,,Not looking at Target
964,0.01695437,44.54531,43.35932,,,Not looking at Target
965,0.01648094,44.76473,43.41286,,,Not looking at Target
966,0.01626454,44.88831,43.43874,,,Not looking at Target
967,0.01668881,44.92796,43.49769,,,Not looking at Target
968,0.01697349,44.95543,43.51684,,,Not looking at Target
969,0.01603789,44.95725,43.52829,,,Not looking at Target
970,0.0165673,44.95775,43.51046,,,Not looking at Target
971,0.01656593,44.95817,43.46527,,,Not looking at Target
972,0.01671237,44.98272,43.48166,,,Not looking at Target
973,0.01647343,44.98933,43.50407,,,Not looking at Target
974,0.01651576,44.99912,43.50133,,,Not looking at Target
975,0.01656525,45.00409,43.49466,,,Not looking at Target
976,0.01656662,44.87644,43.47187,,,Not looking at Target
977,0.01656662,44.81549,43.45869,,,Not looking at Target
978,0.01666731,44.82983,43.49296,,,Not looking at Target
979,0.01646661,44.8479,43.49968,,,Not looking at Target
980,0.01696325,44.79713,43.48963,,,Not looking at Target
981,0.01647753,44.78421,43.45256,,,Not looking at Target
982,0.01625873,44.76297,43.43606,,,Not looking at Target
983,0.01668779,44.73476,43.38464,,,Not looking at Target
984,0.01698373,44.67704,43.34109,,,Not looking at Target
985,0.01602936,44.31433,43.3259,,,Not looking at Target
986,0.01691956,41.90021,42.13109,,,Not looking at Target
987,0.01621368,41.65083,40.27716,,,Looking at Target
988,0.01656764,41.59228,39.83188,,,Looking at Target
989,0.01656627,41.52812,39.82029,,,Looking at Target
990,0.01656696,41.48055,39.84048,,,Looking at Target
991,0.01693833,41.46265,39.76198,,,Looking at Target
992,0.01619456,41.44616,39.894,,,Looking at Target
993,0.01656662,41.45485,39.97747,,,Looking at Target
994,0.01656627,eye closed,34.9889,,,Looking at Target
995,0.01707793,eye closed,eye closed,,,Looking at Target
996,0.0160553,eye closed,eye closed,,,Looking at Target
997,0.01691409,eye closed,eye closed,,,Looking at Target
998,0.01621948,eye closed,eye closed,,,Looking at Target
999,0.01669223,eye closed,eye closed,,,Looking at Target
1000,0.01644032,eye closed,eye closed,,,Looking at Target
1001,0.0165673,eye closed,eye closed,,,Looking at Target
1002,0.01691273,eye closed,eye closed,,,Looking at Target
1003,0.01621948,eye closed,eye closed,,,Looking at Target
1004,0.01656832,42.12099,40.37589,,,Looking at Target
1005,0.01656627,42.11939,40.27528,,,Looking at Target
1006,0.01656662,42.09682,40.04584,,,Looking at Target
1007,0.01656525,42.09066,39.98246,,,Looking at Target
