ID (frame),Elapsed Time,Angle left eye,Angle right eye,Block seen,Reaction time block,On Target
1307,0.07172278,108.2311,eye closed,,,
1308,0.06681201,109.478,eye closed,,,
1309,0.09065451,155.1075,128.4392,,,
1310,0.1074932,161.5246,154.903,,,
1311,0.1131348,164.1404,158.3201,,,
1312,0.1185251,158.9625,155.7979,,,
1313,0.117028,141.5262,139.1608,,,
1314,0.134589,149.6914,144.3406,,,
1315,0.1188074,154.4798,148.9213,,,
1316,0.1226621,159.1479,152.0019,,,
1317,0.112632,148.7984,eye closed,TRUE,1.035526,
1318,0.1046212,152.6483,eye closed,,,
1319,0.1057319,158.6554,154.7038,,,
1320,0.1092251,160.2643,156.5531,,,
1321,0.1133269,159.007,154.8238,,,
1322,0.1042929,160.6971,156.0803,,,
1323,0.1019602,154.8319,152.5644,,,
1324,0.0970832,151.6855,149.7164,,,
1325,0.1078905,159.5339,156.2046,,,
1326,0.1002583,155.6505,153.931,,,
1327,0.1038061,166.5895,165.4031,,,
1328,0.1008942,169.2652,166.4899,,,
1329,0.1021052,152.3146,154.7244,,,
1330,0.115493,163.4804,161.4589,,,
1331,0.1132023,166.718,164.3894,,,
1332,0.1121155,164.5822,162.2399,,,
1333,0.1020066,164.1365,162.4167,,,
1334,0.110159,168.6416,166.0049,,,
1335,0.09708354,168.3957,166.6443,,,
1336,0.09940086,eye closed,eye closed,,,
1337,0.09807546,157.0488,156.5753,,,
1338,0.1092412,158.0466,156.1804,,,
1339,0.1275418,168.3495,168.7216,,,
1340,0.1133583,169.6304,162.613,,,
1341,0.1192781,158.0119,152.8046,,,
1342,0.1058473,169.5944,164.9683,,,
1343,0.1007385,143.9814,138.0011,TRUE,0.1007385,
1344,0.09044494,128.1117,123.1824,,,
1345,0.07215047,108.4218,104.1333,,,
1346,0.07050046,100.0006,96.84099,,,
1347,0.07096604,94.73212,92.55998,,,
1348,0.06425644,101.0549,96.65916,,,
1349,0.06480326,91.20602,87.06302,,,
1350,0.0958404,eye closed,eye closed,,,
1351,0.07556142,90.75511,86.44317,,,
1352,0.09428085,89.30566,eye closed,,,
1353,0.08213516,137.2365,137.5432,,,
1354,0.09413237,155.5143,158.7237,,,
1355,0.09490003,167.6529,168.3246,,,
1356,0.09035107,168.0984,166.641,,,
1357,0.1022449,150.6411,154.1478,,,
1358,0.08862256,158.821,160.2361,TRUE,0.3761185,
1359,0.08835256,161.2189,167.1795,,,
1360,0.08415245,164.6823,165.2395,,,
1361,0.09301006,164.1182,168.0284,,,
1362,0.1138994,162.2786,167.0673,,,
1363,0.08645646,eye closed,eye closed,,,
1364,0.08708246,154.0072,eye closed,,,
1365,0.08752961,165.7794,161.6064,,,
1366,0.1000944,147.0584,144.0116,,,
1367,0.09351967,144.6384,143.517,,,
1368,0.08430912,129.1765,134.6021,,,
1369,0.1020339,157.2492,156.8449,,,
1370,0.08123098,168.6363,169.6696,,,
1371,0.09178092,167.1223,169.0578,,,
1372,0.0892274,162.0832,164.9507,,,
1373,0.08706949,165.5817,163.0215,,,
1374,0.08218636,149.2796,eye closed,,,
1375,0.0803319,145.2342,137.8484,,,
1376,0.0809835,139.1089,138.84,,,
1377,0.1045383,eye closed,eye closed,,,
1378,0.09662206,160.1319,162.4034,,,
1379,0.08028957,154.3614,159.2002,,,
1380,0.08461974,157.22,168.4263,,,
1381,0.08347046,eye closed,eye closed,,,
1382,0.07951441,eye closed,eye closed,,,
1383,0.08509248,168.9623,eye closed,,,
1384,0.07769066,172.9314,eye closed,,,
1385,0.1028323,127.2144,127.1965,,,
1386,0.06410386,119.5912,119.4913,,,
1387,0.06318431,107.2263,107.1032,,,
1388,0.08448764,70.18163,67.57915,,,
1389,0.09145699,44.12527,40.28465,,,
1390,0.09797169,31.36677,35.35837,,,
1391,0.09348384,48.19127,52.75769,,,
1392,0.08583966,71.09045,73.28635,,,
1393,0.05717444,82.75067,83.41967,,,
1394,0.05831416,85.09375,85.47271,,,
1395,0.07543035,82.00457,81.21603,,,
1396,0.05231351,90.63903,89.49245,,,
1397,0.07539758,79.12585,eye closed,,,
1398,0.1443651,32.79757,30.73486,,,
1399,0.1118633,23.92812,22.58071,,,
1400,0.1018025,33.31073,36.14717,TRUE,1.685789,
1401,0.109704,42.96381,44.02257,,,
1402,0.1106574,45.57287,47.27876,,,
1403,0.09535639,43.5578,44.74414,,,
1404,0.107272,36.74878,38.27573,,,
1405,0.1183097,eye closed,eye closed,,,
1406,0.1057084,22.76735,eye closed,,,
1407,0.08307793,66.4501,64.09298,,,
1408,0.09010804,88.20415,85.03384,,,
1409,0.05266782,93.14182,89.89333,,,
1410,0.05541077,95.95214,92.65584,,,
1411,0.06139128,94.50992,92.06483,,,
1412,0.05099937,89.38123,86.58645,,,
1413,0.04957977,89.111,86.65077,,,
1414,0.04906128,88.67255,86.62294,,,
1415,0.0506891,88.30692,86.03553,,,
1416,0.05219029,87.24942,85.23364,,,
1417,0.05193565,84.85204,83.2737,,,
1418,0.05259306,107.0408,95.62698,,,
1419,0.06096769,96.5058,eye closed,,,
1420,0.07443263,61.13054,eye closed,,,
1421,0.07392916,39.3712,38.42671,,,
1422,0.1095316,27.10265,26.3732,,,
1423,0.1206322,33.51742,31.35324,,,
1424,0.1515843,28.9933,26.57359,,,
1425,0.1036044,33.38628,31.62065,,,
1426,0.1070276,32.48149,29.73876,,,
1427,0.1098829,35.66224,31.13835,,,
1428,0.1000398,37.23322,33.85353,,,
1429,0.100742,38.853,40.59553,,,
1430,0.08407565,47.33928,eye closed,,,
1431,0.06209443,75.29241,eye closed,,,
1432,0.05497762,94.81668,eye closed,,,
1433,0.06398235,122.9216,122.7774,,,
1434,0.06681644,133.7408,137.7334,,,
1435,0.07700697,152.8574,151.278,,,
1436,0.1005331,153.6954,152.5801,,,
1437,0.08347388,151.6826,151.4079,,,
1438,0.08819623,152.3031,150.9316,,,
1439,0.08173546,156.0213,154.1682,,,
1440,0.07886894,154.51,152.201,,,
1441,0.07499924,147.4968,146.9486,,,
1442,0.0751979,141.0056,139.8778,,,
1443,0.06972256,146.8236,146.5441,,,
1444,0.09187581,147.0791,146.2327,,,
1445,0.07928673,145.5784,145.0786,,,
1446,0.07359431,145.6484,144.9933,,,
1447,0.07406671,145.4023,144.9584,,,
1448,0.106178,eye closed,eye closed,,,
1449,0.06986797,137.3226,eye closed,,,
1450,0.05637402,102.6523,eye closed,,,
1451,0.04697163,88.65983,86.73356,,,
1452,0.04687162,81.53419,79.92189,,,
1453,0.04747408,77.80729,76.76912,,,
1454,0.04263704,75.24479,73.27647,,,
1455,0.04657705,85.33256,83.59196,,,
1456,0.04616131,86.25618,84.43094,,,
1457,0.04618247,85.80898,84.05803,,,
1458,0.05612109,85.49312,82.52322,,,
1459,0.04772803,82.56436,81.74365,,,
1460,0.0466402,101.1145,100.6795,,,
1461,0.0455906,90.28844,85.89043,,,
1462,0.05433114,75.43993,69.77809,,,
1463,0.05989931,65.83889,eye closed,,,
1464,0.05558997,61.03926,56.07015,,,
1465,0.05783731,56.97627,51.98286,,,
1466,0.0646285,59.60719,53.687,,,
1467,0.09618276,56.65504,50.38116,,,
1468,0.06108511,52.89314,46.70058,,,
1469,0.06202036,49.7901,43.93302,,,
1470,0.0621825,48.99292,43.73788,,,
1471,0.06513708,49.71796,43.65816,,,
1472,0.06991097,51.12981,44.04232,,,
1473,0.06029492,51.74427,44.13014,,,
1474,0.06143907,51.75089,44.7351,,,
1475,0.06165309,51.52853,45.3192,,,
1476,0.0614988,53.57613,49.39357,,,
1477,0.06146843,51.00705,50.92336,,,
1478,0.06853096,30.86638,32.99743,,,
1479,0.05400175,31.91139,31.51016,,,
1480,0.05103283,34.18912,33.48906,,,
1481,0.05087752,39.27818,39.88445,,,
1482,0.05013307,44.15588,44.24511,,,
1483,0.04753279,47.50249,47.7929,,,
1484,0.09375144,54.4426,53.26266,,,
1485,0.05662558,60.1631,59.1986,,,
1486,0.04337909,63.16676,62.0505,,,
1487,0.04327977,51.61438,49.50357,,,
1488,0.04352109,54.50855,52.72722,,,
1489,0.04117613,57.5363,55.66296,,,
1490,0.04421093,61.67223,59.19366,,,
1491,0.03924111,64.77972,62.25265,,,
1492,0.05636309,68.22514,65.48415,,,
1493,0.04340128,71.39522,68.47883,,,
1494,0.04603263,76.41869,73.85207,,,
1495,0.03983025,68.7112,65.72732,,,
1496,0.03549565,eye closed,eye closed,,,
1497,0.037772,eye closed,eye closed,,,
1498,0.03889772,eye closed,eye closed,,,
1499,0.04072045,eye closed,85.68756,,,
1500,0.03797988,97.225,eye closed,,,
1501,0.0467071,118.7461,eye closed,,,
1502,0.04829294,140.8801,139.0574,,,
1503,0.06175378,146.167,145.1253,,,
1504,0.05356962,135.3043,140.6159,,,
1505,0.05363413,144.6622,143.4488,,,
1506,0.09153619,136.6738,131.9153,,,
1507,0.05400209,144.4733,139.4696,,,
1508,0.04742936,eye closed,eye closed,,,
1509,0.04290259,125.2078,eye closed,,,
1510,0.04769253,eye closed,eye closed,,,
1511,0.04361701,eye closed,eye closed,,,
1512,0.06701237,eye closed,eye closed,,,
1513,0.09473073,49.01757,eye closed,,,
1514,0.1025073,eye closed,17.7158,,,
1515,0.1073406,eye closed,42.44513,,,
1516,0.1038638,59.76851,63.749,,,
1517,0.1001456,66.67952,eye closed,,,
1518,0.1060791,60.92796,63.73748,,,
1519,0.137564,47.87231,50.21722,,,
1520,0.09453378,57.53754,56.98185,,,
1521,0.1025637,eye closed,eye closed,,,
1522,0.09724022,eye closed,eye closed,,,
1523,0.09218711,21.65034,eye closed,,,
1524,0.08685137,34.08067,31.30443,,,
1525,0.06882144,eye closed,eye closed,,,
1526,0.06094482,55.9559,53.7172,,,
1527,0.05882957,54.38153,50.9512,,,
1528,0.06511899,53.9532,48.92682,,,
1529,0.059644,46.51595,41.10347,,,
1530,0.06897538,49.63317,44.27456,,,
1531,0.06480223,44.14748,38.03807,,,
1532,0.06645224,40.19164,34.3728,,,
1533,0.0945802,42.13911,40.65575,,,
1534,0.0641438,eye closed,eye closed,,,
1535,0.05942213,40.79758,eye closed,,,
1536,0.05174416,60.8946,eye closed,,,
1537,0.05053345,87.10187,82.44641,,,
1538,0.03998009,101.3199,98.51063,,,
1539,0.03979816,93.92509,93.03362,,,
1540,0.04465637,87.0266,91.04242,,,
1541,0.04183183,90.02033,eye closed,,,
1542,0.04483762,103.1559,eye closed,,,
1543,0.04711602,113.714,114.6639,,,
1544,0.04794956,124.0576,121.0497,,,
1545,0.04727508,116.9335,116.2704,,,
1546,0.05875994,119.206,eye closed,,,
1547,0.05163426,125.3101,124.9375,,,
1548,0.04834277,129.6913,128.1863,,,
1549,0.04929168,131.7695,128.8803,,,
1550,0.0500334,130.1033,127.2884,,,
1551,0.05354504,127.7162,125.2722,,,
1552,0.05283985,125.083,123.4507,,,
1553,0.05656175,129.1059,127.8683,,,
1554,0.06073353,eye closed,eye closed,,,
1555,0.05046826,eye closed,eye closed,,,
1556,0.04144066,eye closed,eye closed,,,
1557,0.03793243,113.609,eye closed,,,
1558,0.04224587,107.0385,eye closed,,,
1559,0.04469357,85.31937,eye closed,,,
1560,0.04605174,65.31557,eye closed,,,
1561,0.04958728,69.91122,68.65618,,,
1562,0.06140698,52.92921,eye closed,,,
1563,0.0657194,38.40435,37.79927,,,
1564,0.0631495,41.74755,eye closed,,,
1565,0.0673223,34.98805,33.73619,,,
1566,0.06245795,30.51234,29.20875,,,
1567,0.06999221,29.18958,28.52163,,,
1568,0.06544053,29.44542,29.30449,,,
1569,0.07782139,29.10485,28.44423,,,
1570,0.06750696,40.33223,36.4171,,,
1571,0.07064143,38.26649,34.44607,,,
1572,0.06675944,36.25448,32.60439,,,
1573,0.0711152,34.40501,30.8378,,,
1574,0.07220338,34.18101,30.81134,,,
1575,0.07906213,34.42683,31.09681,,,
1576,0.07295568,32.71562,29.6542,,,
1577,0.07238087,30.62264,27.63113,,,
1578,0.07427254,29.77168,27.53747,,,
1579,0.07169718,29.04823,27.29713,,,
1580,0.07667349,27.95379,26.00041,,,
1581,0.07853751,27.44432,25.40086,,,
1582,0.07450431,26.43499,24.15877,,,
1583,0.07529313,24.50039,21.96425,,,
1584,0.07387488,21.81788,18.92543,,,
1585,0.07557268,18.75042,15.23943,,,
1586,0.0836896,17.28535,13.62466,,,
1587,0.07245118,16.62869,13.16338,,,
1588,0.07294817,16.16861,12.59557,,,
1589,0.07079469,15.60939,11.96181,,,
1590,0.07456745,14.94393,11.58647,,,
1591,0.08117056,14.65906,11.61449,,,
1592,0.07883037,14.48401,11.21229,,,
1593,0.07551329,14.45309,10.93902,,,
1594,0.07393257,14.98664,11.67013,,,
1595,0.0755563,15.47777,12.19586,,,
1596,0.07755993,15.52674,11.9565,,,
1597,0.09622406,14.99344,11.49857,,,
1598,0.08487608,14.51635,10.98819,,,
1599,0.07879385,14.25178,10.89352,,,
1600,0.07757802,13.77507,10.43952,,,
1601,0.0731103,13.87292,10.69553,,,
1602,0.08473954,13.8397,10.77488,,,
1603,0.07642772,13.73171,10.94379,,,
1604,0.08178598,13.92623,10.82706,,,
1605,0.07948198,24.45636,20.77655,,,
1606,0.07655504,eye closed,27.47566,,,
1607,0.1024469,35.51764,31.89574,,,
1608,0.09357599,36.35096,32.83158,,,
1609,0.09627321,56.10684,53.41486,,,
1610,0.1231171,64.22232,64.16045,,,
1611,0.10875,48.88418,47.58549,,,
1612,0.1007065,26.51103,20.74322,,,
1613,0.09989715,17.38452,eye closed,,,
1614,0.09285203,21.43806,eye closed,,,
1615,0.1070426,71.61362,68.66569,,,
1616,0.09539803,69.80121,67.98005,,,
1617,0.09389377,67.24595,66.69877,,,
1618,0.1004645,50.03159,51.97938,,,
1619,0.1027883,38.14602,33.15147,,,
1620,0.1146004,39.76374,61.62537,,,
1621,0.09913701,36.18658,59.57768,,,
1622,0.09839768,36.87805,41.20978,,,
1623,0.1062391,68.29325,eye closed,,,
1624,0.09322237,25.29086,31.78957,,,
1625,0.08417839,5.13782,8.846601,,,
1626,0.08563725,5.000886,7.339278,TRUE,1.998618,
1627,0.08277107,5.723958,eye closed,,,
1628,0.08456478,9.019902,10.61306,,,
1629,0.08140846,9.790327,12.42989,,,
1630,0.0802336,9.391575,12.29947,,,
1631,0.08270212,9.52807,12.5999,,,
1632,0.0906378,10.13574,13.29313,,,
1633,0.08842936,10.95425,13.714,,,
1634,0.08019912,12.35963,14.81221,,,
1635,0.08327658,13.99228,16.23276,,,
1636,0.08043464,15.1244,17.93776,,,
1637,0.0923134,16.77692,19.12562,,,
1638,0.08948579,19.75807,22.46196,,,
1639,0.0835203,16.24354,19.12351,,,
1640,0.08422311,21.24283,22.60134,,,
1641,0.09105593,26.34547,27.19396,,,
1642,0.1011174,29.69574,29.80079,,,
1643,0.09981626,32.64676,32.46354,,,
1644,0.0928179,36.10876,37.02878,,,
1645,0.0912795,37.06619,38.07579,,,
1646,0.08687015,41.1917,42.83594,,,
1647,0.08462827,48.65566,48.0834,,,
1648,0.08268847,48.63132,47.8198,,,
1649,0.0856666,49.2214,eye closed,,,
1650,0.07981376,23.96384,eye closed,,,
1651,0.06723526,eye closed,eye closed,,,
1652,0.05857937,eye closed,eye closed,,,
1653,0.0627969,eye closed,eye closed,,,
1654,0.05141375,81.6717,82.34885,,,
1655,0.05047884,85.69882,85.99083,,,
1656,0.04371565,85.11849,86.14197,,,
1657,0.04317771,82.14519,82.94016,,,
1658,0.04036034,80.32845,80.43145,,,
1659,0.06182512,79.00449,76.69742,,,
1660,0.03743818,78.16019,75.1069,,,
1661,0.04314494,73.55536,71.66389,,,
1662,0.04733891,75.13921,73.0253,,,
1663,0.03640155,75.24151,73.95472,,,
1664,0.03677395,75.55576,74.26709,,,
1665,0.03898715,76.17569,75.21787,,,
1666,0.03853898,76.72267,76.01208,,,
1667,0.04067573,77.19624,76.38551,,,
1668,0.03775153,76.71832,76.95912,,,
1669,0.04251894,74.54984,73.73822,,,
1670,0.03701015,82.22832,79.45904,,,
1671,0.04972586,eye closed,eye closed,,,
1672,0.05820118,eye closed,eye closed,,,
1673,0.05877223,67.19583,eye closed,,,
1674,0.0610107,55.14502,61.20003,,,
1675,0.06969559,27.37426,30.55575,,,
1676,0.08254818,24.32174,20.4793,,,
1677,0.1013861,32.33086,31.90405,,,
1678,0.1162204,36.79224,37.92653,,,
1679,0.09247076,41.09235,40.41857,,,
1680,0.09995826,44.2316,44.13751,,,
1681,0.1119189,44.30243,43.83289,,,
1682,0.09913974,41.86681,41.0721,,,
1683,0.0945051,41.40144,39.7234,,,
1684,0.1017308,eye closed,eye closed,,,
1685,0.1038925,eye closed,eye closed,,,
1686,0.07292803,eye closed,eye closed,,,
1687,0.05658052,25.91849,eye closed,,,
1688,0.04822024,47.14095,eye closed,,,
1689,0.04160757,54.04591,55.46434,,,
1690,0.04282409,59.21447,57.45476,,,
1691,0.05885483,62.52028,60.31111,,,
1692,0.05561967,63.44652,60.79887,,,
1693,0.04083275,54.68509,52.77798,,,
1694,0.0355349,53.73717,51.72271,,,
1695,0.03226697,52.70013,50.5172,,,
1696,0.03576496,52.2339,49.4858,,,
1697,0.03665652,52.81374,49.17127,,,
1698,0.03870965,54.64712,50.09839,,,
1699,0.03484541,55.8084,51.47274,,,
1700,0.03564993,56.39627,51.92585,,,
1701,0.03693847,56.89017,52.39647,,,
1702,0.04542642,57.61798,52.85587,,,
1703,0.03956435,59.53003,55.63502,,,
1704,0.0354465,61.44222,58.04045,,,
1705,0.03892435,64.15535,60.41352,,,
1706,0.0341839,66.57651,62.44787,,,
1707,0.03504884,68.3428,64.07522,,,
1708,0.03330906,68.1312,64.44492,,,
1709,0.03717979,71.38251,67.84043,,,
1710,0.032325,72.18639,eye closed,,,
1711,0.03079651,72.70403,69.23687,,,
1712,0.02907755,72.94991,69.06307,,,
1713,0.03769282,72.61564,68.26984,,,
1714,0.03986916,71.50559,66.24042,,,
1715,0.03284041,70.24572,64.70338,,,
1716,0.03266258,69.98192,63.88997,,,
1717,0.03459248,69.66569,63.05911,,,
1718,0.03227107,69.73008,62.38825,,,
1719,0.07022944,69.72914,61.85785,,,
1720,0.03620016,68.9234,61.37966,,,
1721,0.0340897,68.91951,61.32259,,,
1722,0.03253765,69.25394,61.75262,,,
1723,0.03460921,69.80433,62.33781,,,
1724,0.03962477,70.37016,62.78241,,,
1725,0.03508503,70.57732,63.01918,,,
1726,0.03181061,70.57884,63.20351,,,
1727,0.03417878,70.23131,62.92822,,,

